Status;Ano SolicitaÁ„o;SEI;Sexo;Estado Civil;Idade SolicitaÁ„o;PaÌs de Origem;Continente;Cidade SolicitaÁ„o;UF SolicitaÁ„o;Ano Decis„o;Motivo Arquivamento;Diff_Decisao_solicitacao;Alvo
ARQUIVADOS;2014;SIM;FEMININO;SOLTEIRO(A);33;REP. DOMINICANA;AmÈrica Central;Porto Alegre;RS;2016;N„o Comparecimento A 2 Entrevistas Consecutivas;2;A
ARQUIVADOS;2013;N√O;MASCULINO;SOLTEIRO(A);23;SENEGAL;¡frica;Caxias Do Sul;RS;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;N√O;MASCULINO;SOLTEIRO(A);22;GANA;¡frica;Crici˙ma;SC;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;SIM;FEMININO;DIVORCIADO(A);43;CUBA;AmÈrica Central;S„o Paulo;SP;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;SIM;FEMININO;CASADO(A);24;SENEGAL;¡frica;NiterÛi;RJ;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2014;SIM;FEMININO;SOLTEIRO(A);35;REP. DOMINICANA;AmÈrica Central;Porto Alegre;RS;2016;N„o Comparecimento A 2 Entrevistas Consecutivas;2;A
ARQUIVADOS;2011;N√O;MASCULINO;SOLTEIRO(A);11;SUD√O;¡frica;BrasÌlia;DF;2013;Decis„o Cnig Res. 27;2;A
ARQUIVADOS;2012;N√O;MASCULINO;CASADO(A);31;PAQUIST√O;¡sia;Barrac„o;PR;2013;Decis„o Cnig Res. 27;1;B
ARQUIVADOS;2012;SIM;MASCULINO;SOLTEIRO(A);27;BANGLADECHE;¡sia;BrasÌlia;DF;2013;Decis„o Cnig Res. 27;1;B
ARQUIVADOS;2013;SIM;MASCULINO;CASADO(A);31;BANGLADECHE;¡sia;S„o Paulo;SP;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2012;N√O;MASCULINO;SOLTEIRO(A);21;CUBA;AmÈrica Central;S„o Paulo;SP;2013;Decis„o Cnig Res. 27;1;B
ARQUIVADOS;2014;SIM;FEMININO;SOLTEIRO(A);24;COL‘MBIA;AmÈrica Do Sul;Campinas;SP;2016;DesistÍncia Volunt·ria;2;A
ARQUIVADOS;2013;SIM;FEMININO;SOLTEIRO(A);29;REP. DOMINICANA;AmÈrica Central;BrasilÈia;AC;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;SIM;FEMININO;DIVORCIADO(A);49;REP. DOMINICANA;AmÈrica Central;Maring·;PR;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2014;SIM;FEMININO;SOLTEIRO(A);26;ANGOLA;¡frica;S„o Paulo;SP;2016;N„o Comparecimento A 2 Entrevistas Consecutivas;2;A
ARQUIVADOS;2013;N√O;MASCULINO;SOLTEIRO(A);33;SENEGAL;¡frica;Caxias Do Sul;RS;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;N√O;MASCULINO;SOLTEIRO(A);35;CUBA;AmÈrica Central;DivinÛpolis;MG;2013;DesistÍncia Volunt·ria;0;B
ARQUIVADOS;2012;SIM;FEMININO;SOLTEIRO(A);24;REP. DOMINICANA;AmÈrica Central;Tabatinga;AM;2013;Decis„o Cnig Res. 27;1;B
ARQUIVADOS;2013;N√O;MASCULINO;SOLTEIRO(A);9;EGITO;¡frica;Belo Horizonte;MG;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;SIM;MASCULINO;CASADO(A);28;SENEGAL;¡frica;Erechim;RS;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2014;SIM;MASCULINO;CASADO(A);44;LÕçBANO;Oriente MÈdio;S„o Paulo;SP;2016;N„o Comparecimento A 2 Entrevistas Consecutivas;2;A
ARQUIVADOS;2013;SIM;MASCULINO;SOLTEIRO(A);23;BANGLADECHE;¡sia;Londrina;PR;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;N√O;MASCULINO;SOLTEIRO(A);27;SENEGAL;¡frica;Caxias Do Sul;RS;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2011;N√O;MASCULINO;CASADO(A);31;SENEGAL;¡frica;Erechim;RS;2013;Decis„o Cnig Res. 27;2;A
ARQUIVADOS;2013;N√O;MASCULINO;CASADO(A);32;SENEGAL;¡frica;Caxias Do Sul;RS;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;SIM;MASCULINO;DIVORCIADO(A);26;SENEGAL;¡frica;BrasilÈia;AC;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;N√O;MASCULINO;SOLTEIRO(A);32;SENEGAL;¡frica;BrasilÈia;AC;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;N√O;MASCULINO;CASADO(A);37;SENEGAL;¡frica;Caxias Do Sul;RS;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;SIM;MASCULINO;SOLTEIRO(A);37;SENEGAL;¡frica;BrasilÈia;AC;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;SIM;MASCULINO;CASADO(A);29;BANGLADECHE;¡sia;CascavÈl;PR;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;SIM;MASCULINO;SOLTEIRO(A);32;BANGLADECHE;¡sia;Goi‚nia;GO;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;SIM;MASCULINO;CASADO(A);49;CHINA;¡sia;Rio De Janeiro;RJ;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;SIM;FEMININO;CASADO(A);37;CUBA;AmÈrica Central;Porto Alegre;RS;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;SIM;MASCULINO;CASADO(A);30;CUBA;AmÈrica Central;Corumb·;MS;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;SIM;MASCULINO;SOLTEIRO(A);42;CUBA;AmÈrica Central;DivinÛpolis;MG;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2012;N√O;MASCULINO;SOLTEIRO(A);23;CUBA;AmÈrica Central;Piracicaba;SP;2013;Decis„o Cnig Res. 27;1;B
ARQUIVADOS;2013;N√O;MASCULINO;SOLTEIRO(A);24;GANA;¡frica;BrasÌlia;DF;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;N√O;MASCULINO;SOLTEIRO(A);32;SOM¡ÅLIA;¡frica;Boa Vista;RR;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;N√O;MASCULINO;DIVORCIADO(A);45;GANA;¡frica;Crici˙ma;SC;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2015;SIM;MASCULINO;CASADO(A);39;G¬MBIA;¡frica;S„o Paulo;SP;2016;N„o Comparecimento A 2 Entrevistas Consecutivas;1;B
ARQUIVADOS;2013;N√O;MASCULINO;SOLTEIRO(A);30;BENIN;¡frica;BrasÌlia;DF;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;SIM;MASCULINO;SOLTEIRO(A);22;ANGOLA;¡frica;Rio De Janeiro;RJ;2016;N„o Comparecimento A 2 Entrevistas Consecutivas;3;A
ARQUIVADOS;2013;SIM;MASCULINO;SOLTEIRO(A);36;SENEGAL;¡frica;Barrac„o;PR;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2012;N√O;MASCULINO;SOLTEIRO(A);36;PAQUIST√O;¡sia;Corumb·;MS;2013;Decis„o Cnig Res. 27;1;B
ARQUIVADOS;2014;SIM;MASCULINO;CASADO(A);34;PAQUIST√O;¡sia;BrasÌlia;DF;2016;N„o Comparecimento A 2 Entrevistas Consecutivas;2;A
ARQUIVADOS;2013;N√O;MASCULINO;SOLTEIRO(A);26;BANGLADECHE;¡sia;BrasÌlia;DF;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;SIM;MASCULINO;CASADO(A);29;BANGLADECHE;¡sia;Barrac„o;PR;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;SIM;MASCULINO;CASADO(A);38;BANGLADECHE;¡sia;Barrac„o;PR;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;SIM;MASCULINO;SOLTEIRO(A);32;BANGLADECHE;¡sia;Goi‚nia;GO;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;SIM;MASCULINO;SOLTEIRO(A);27;BANGLADECHE;¡sia;Maring·;PR;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;SIM;MASCULINO;CASADO(A);33;BANGLADECHE;¡sia;Foz Do IguaÁu;PR;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2012;SIM;MASCULINO;SOLTEIRO(A);24;BANGLADECHE;¡sia;BrasÌlia;DF;2013;Decis„o Cnig Res. 27;1;B
ARQUIVADOS;2013;SIM;MASCULINO;SOLTEIRO(A);19;BANGLADECHE;¡sia;Ponta Grossa;PR;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;SIM;MASCULINO;SOLTEIRO(A);23;BANGLADECHE;¡sia;BrasÌlia;DF;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2012;SIM;MASCULINO;SOLTEIRO(A);43;BANGLADECHE;¡sia;BrasÌlia;DF;2013;Decis„o Cnig Res. 27;1;B
ARQUIVADOS;2013;SIM;MASCULINO;SOLTEIRO(A);20;BANGLADECHE;¡sia;GuaÌra;PR;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;SIM;MASCULINO;CASADO(A);21;BANGLADECHE;¡sia;CascavÈl;PR;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;SIM;MASCULINO;SOLTEIRO(A);37;BANGLADECHE;¡sia;BrasÌlia;DF;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;SIM;MASCULINO;CASADO(A);36;BANGLADECHE;¡sia;GuaÌra;PR;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2011;N√O;MASCULINO;SOLTEIRO(A);19;PAQUIST√O;¡sia;BrasÌlia;DF;2013;Decis„o Cnig Res. 27;2;A
ARQUIVADOS;2014;SIM;MASCULINO;SOLTEIRO(A);23;PAQUIST√O;¡sia;BrasÌlia;DF;2016;DesistÍncia Volunt·ria;2;A
ARQUIVADOS;2014;SIM;MASCULINO;SOLTEIRO(A);23;ANGOLA;¡frica;S„o Paulo;SP;2014;Outros;0;B
ARQUIVADOS;2011;SIM;MASCULINO;SOLTEIRO(A);29;GUIN…-BISSAU;¡frica;Rio De Janeiro;RJ;2013;Decis„o Cnig Res. 27;2;A
ARQUIVADOS;2014;SIM;MASCULINO;SOLTEIRO(A);22;CHINA;¡sia;S„o Paulo;SP;2016;N„o Comparecimento A 2 Entrevistas Consecutivas;2;A
ARQUIVADOS;2011;N√O;MASCULINO;CASADO(A);31;BANGLADECHE;¡sia;S„o Paulo;SP;2013;Decis„o Cnig Res. 27;2;A
ARQUIVADOS;2012;SIM;MASCULINO;SOLTEIRO(A);23;BANGLADECHE;¡sia;BrasÌlia;DF;2013;Decis„o Cnig Res. 27;1;B
ARQUIVADOS;2013;SIM;MASCULINO;SOLTEIRO(A);20;BANGLADECHE;¡sia;Barrac„o;PR;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2012;N√O;MASCULINO;CASADO(A);33;BANGLADECHE;¡sia;BrasÌlia;DF;2013;Decis„o Cnig Res. 27;1;B
ARQUIVADOS;2013;SIM;MASCULINO;SOLTEIRO(A);28;BANGLADECHE;¡sia;BrasÌlia;DF;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;SIM;MASCULINO;SOLTEIRO(A);28;BANGLADECHE;¡sia;BrasÌlia;DF;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;SIM;MASCULINO;SOLTEIRO(A);39;BANGLADECHE;¡sia;Goi‚nia;GO;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;SIM;MASCULINO;CASADO(A);36;BANGLADECHE;¡sia;BrasÌlia;DF;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2012;SIM;MASCULINO;SOLTEIRO(A);28;BANGLADECHE;¡sia;BrasÌlia;DF;2013;Decis„o Cnig Res. 27;1;B
ARQUIVADOS;2013;SIM;MASCULINO;SOLTEIRO(A);21;BANGLADECHE;¡sia;Barrac„o;PR;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2012;SIM;MASCULINO;SOLTEIRO(A);23;PAQUIST√O;¡sia;BrasÌlia;DF;2013;Decis„o Cnig Res. 27;1;B
ARQUIVADOS;2011;SIM;MASCULINO;SOLTEIRO(A);17;PAQUIST√O;¡sia;BrasÌlia;DF;2013;Decis„o Cnig Res. 27;2;A
ARQUIVADOS;2013;SIM;MASCULINO;CASADO(A);31;BANGLADECHE;¡sia;GuaÌra;PR;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2011;N√O;FEMININO;UNI√O EST¡VEL;33;REP. DOMINICANA;AmÈrica Central;BrasilÈia;AC;2013;Decis„o Cnig Res. 27;2;A
ARQUIVADOS;2015;SIM;FEMININO;CASADO(A);28;LÕçBANO;Oriente MÈdio;Foz Do IguaÁu;PR;2016;DesistÍncia Volunt·ria;1;B
ARQUIVADOS;2012;N√O;MASCULINO;SOLTEIRO(A);24;PAQUIST√O;¡sia;BrasÌlia;DF;2013;Decis„o Cnig Res. 27;1;B
ARQUIVADOS;2012;SIM;MASCULINO;SOLTEIRO(A);34;BANGLADECHE;¡sia;BrasÌlia;DF;2013;Decis„o Cnig Res. 27;1;B
ARQUIVADOS;2013;SIM;MASCULINO;SOLTEIRO(A);23;BANGLADECHE;¡sia;BrasÌlia;DF;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;SIM;MASCULINO;SOLTEIRO(A);23;BANGLADECHE;¡sia;GuaÌra;PR;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;N√O;MASCULINO;SOLTEIRO(A);22;PAQUIST√O;¡sia;BrasÌlia;DF;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2014;SIM;MASCULINO;SOLTEIRO(A);36;GANA;¡frica;Rio De Janeiro;RJ;2016;DesistÍncia Volunt·ria;2;A
ARQUIVADOS;2015;SIM;MASCULINO;SOLTEIRO(A);19;PAQUIST√O;¡sia;S„o Paulo;SP;2016;DesistÍncia Volunt·ria;1;B
ARQUIVADOS;2015;SIM;MASCULINO;SOLTEIRO(A);Desconhecido;COL‘MBIA;AmÈrica Do Sul;S„o Paulo;SP;2016;DesistÍncia Volunt·ria;1;B
CESSA√á√O;2006;N√O;MASCULINO;MENOR;9;COL‘MBIA;AmÈrica Do Sul;BrasÌlia;DF;2006;;0;B
CESSA√á√O;1999;N√O;MASCULINO;SOLTEIRO(A);22;SERRA LEOA;¡frica;BrasÌlia;DF;1999;;0;B
CESSA√á√O;2004;N√O;MASCULINO;UNI√O EST¡VEL;55;COL‘MBIA;AmÈrica Do Sul;Belo Horizonte;MG;2004;;0;B
CESSA√á√O;2000;N√O;MASCULINO;SOLTEIRO(A);21;ANGOLA;¡frica;BrasÌlia;DF;2000;;0;B
CESSA√á√O;1999;N√O;MASCULINO;CASADO(A);41;SERRA LEOA;¡frica;BrasÌlia;DF;1999;;0;B
CESSA√á√O;1999;N√O;FEMININO;SOLTEIRO(A);29;ANGOLA;¡frica;BrasÌlia;DF;1999;;0;B
CESSA√á√O;1999;N√O;MASCULINO;SOLTEIRO(A);21;ANGOLA;¡frica;BrasÌlia;DF;1999;;0;B
CESSA√á√O;2004;N√O;FEMININO;UNI√O EST¡VEL;48;COL‘MBIA;AmÈrica Do Sul;Belo Horizonte;MG;2004;;0;B
CESSA√á√O;2006;N√O;FEMININO;MENOR;4;COL‘MBIA;AmÈrica Do Sul;BrasÌlia;DF;2006;;0;B
CESSA√á√O;2006;N√O;FEMININO;UNI√O EST¡VEL;31;COL‘MBIA;AmÈrica Do Sul;BrasÌlia;DF;2006;;0;B
CESSA√á√O;2004;N√O;MASCULINO;CASADO(A);46;COL‘MBIA;AmÈrica Do Sul;Manaus;AM;2004;;0;B
CESSA√á√O;2004;N√O;MASCULINO;UNI√O EST¡VEL;67;COL‘MBIA;AmÈrica Do Sul;S„o Paulo;SP;2004;;0;B
CESSA√á√O;2004;N√O;FEMININO;UNI√O EST¡VEL;65;COL‘MBIA;AmÈrica Do Sul;S„o Paulo;SP;2004;;0;B
CESSA√á√O;2003;SIM;MASCULINO;CASADO(A);36;COL‘MBIA;AmÈrica Do Sul;Porto Alegre;RS;2016;;13;A
CESSA√á√O;2003;SIM;FEMININO;CASADO(A);35;COL‘MBIA;AmÈrica Do Sul;Porto Alegre;RS;2016;;13;A
CESSA√á√O;2003;SIM;FEMININO;MENOR;10;COL‘MBIA;AmÈrica Do Sul;Porto Alegre;RS;2016;;13;A
CESSA√á√O;1999;N√O;FEMININO;SOLTEIRO(A);31;IUGOSL¡VIA;Europa;BrasÌlia;DF;1999;;0;B
INDEFERIDOS;2014;SIM;MASCULINO;SOLTEIRO(A);42;SENEGAL;¡frica;S„o Paulo;SP;2015;;1;B
INDEFERIDOS;2013;SIM;MASCULINO;SOLTEIRO(A);39;NIG…RIA;¡frica;S„o Paulo;SP;2015;;2;A
INDEFERIDOS;2015;SIM;FEMININO;SOLTEIRO(A);28;ROM NIA;Europa;BrasÌlia;DF;2015;;0;B
INDEFERIDOS;2013;SIM;FEMININO;UNI√O EST¡VEL;21;COL‘MBIA;AmÈrica Do Sul;Rio De Janeiro;RJ;2015;;2;A
INDEFERIDOS;2014;SIM;MASCULINO;SOLTEIRO(A);21;PAQUIST√O;¡sia;BrasÌlia;DF;2015;;1;B
INDEFERIDOS;2014;SIM;MASCULINO;SOLTEIRO(A);29;GUIN…-BISSAU;¡frica;Rio De Janeiro;RJ;2015;;1;B
INDEFERIDOS;2014;SIM;MASCULINO;SOLTEIRO(A);35;NIG…RIA;¡frica;Guarulhos;SP;2015;;1;B
INDEFERIDOS;2015;SIM;MASCULINO;SOLTEIRO(A);31;TOGO;¡frica;S„o Paulo;SP;2015;;0;B
INDEFERIDOS;2014;SIM;MASCULINO;SOLTEIRO(A);31;GANA;¡frica;Campinas;SP;2015;;1;B
INDEFERIDOS;2014;SIM;MASCULINO;SOLTEIRO(A);36;GUIN…-BISSAU;¡frica;S„o Paulo;SP;2015;;1;B
INDEFERIDOS;2014;SIM;MASCULINO;SOLTEIRO(A);34;GUIN…-BISSAU;¡frica;S„o Paulo;SP;2015;;1;B
INDEFERIDOS;2014;SIM;MASCULINO;SOLTEIRO(A);34;GUIN…-BISSAU;¡frica;S„o Paulo;SP;2015;;1;B
INDEFERIDOS;2015;SIM;MASCULINO;SOLTEIRO(A);21;VENEZUELA;AmÈrica Do Sul;BrasÌlia;DF;2015;;0;B
INDEFERIDOS;2013;SIM;MASCULINO;SOLTEIRO(A);34;GANA;¡frica;Rio De Janeiro;RJ;2015;;2;A
INDEFERIDOS;2015;SIM;MASCULINO;SOLTEIRO(A);25;ANGOLA;¡frica;Rio De Janeiro;RJ;2015;;0;B
INDEFERIDOS;2015;SIM;FEMININO;SOLTEIRO(A);39;VENEZUELA;AmÈrica Do Sul;Manaus;AM;2015;;0;B
INDEFERIDOS;2014;SIM;FEMININO;CASADO(A);36;ALEMANHA;Europa;Rio De Janeiro;RJ;2015;;1;B
INDEFERIDOS;2014;SIM;FEMININO;CASADO(A);25;GANA;¡frica;Campinas;SP;2015;;1;B
INDEFERIDOS;2015;SIM;FEMININO;SOLTEIRO(A);42;VENEZUELA;AmÈrica Do Sul;Manaus;AM;2015;;0;B
INDEFERIDOS;2014;SIM;MASCULINO;CASADO(A);41;MARROCOS;¡frica;BrasÌlia;DF;2015;;1;B
INDEFERIDOS;2015;SIM;MASCULINO;SOLTEIRO(A);32;SENEGAL;¡frica;Porto Alegre;RS;2015;;0;B
INDEFERIDOS;2015;SIM;MASCULINO;SOLTEIRO(A);47;PAQUIST√O;¡sia;BrasÌlia;DF;2015;;0;B
INDEFERIDOS;2014;SIM;MASCULINO;SOLTEIRO(A);26;PAQUIST√O;¡sia;Goi‚nia;GO;2015;;1;B
INDEFERIDOS;2014;SIM;MASCULINO;DESCONHECIDO;21;SENEGAL;¡frica;Porto Alegre;RS;2015;;1;B
INDEFERIDOS;2014;SIM;MASCULINO;SOLTEIRO(A);22;ANGOLA;¡frica;Rio De Janeiro;RJ;2015;;1;B
INDEFERIDOS;2015;SIM;MASCULINO;SOLTEIRO(A);21;PORTUGAL;Europa;S„o Paulo;SP;2015;;0;B
INDEFERIDOS;2013;N√O;MASCULINO;CASADO(A);32;GANA;¡frica;Crici˙ma;SC;2015;;2;A
INDEFERIDOS;2013;SIM;MASCULINO;MENOR;1;COL‘MBIA;AmÈrica Do Sul;Rio De Janeiro;RJ;2015;;2;A
INDEFERIDOS;2013;SIM;MASCULINO;MENOR;14;COL‘MBIA;AmÈrica Do Sul;Rio De Janeiro;RJ;2015;;2;A
INDEFERIDOS;2013;SIM;MASCULINO;CASADO(A);33;REP. DEM. DO CONGO;¡frica;Rio De Janeiro;RJ;2015;;2;A
INDEFERIDOS;2013;SIM;FEMININO;SOLTEIRO(A);20;REP. DEM. DO CONGO;¡frica;Rio De Janeiro;RJ;2015;;2;A
INDEFERIDOS;2013;SIM;MASCULINO;SOLTEIRO(A);40;GANA;¡frica;Rio De Janeiro;RJ;2015;;2;A
INDEFERIDOS;2015;SIM;MASCULINO;SOLTEIRO(A);25;ANGOLA;¡frica;BrasÌlia;DF;2015;;0;B
INDEFERIDOS;2014;SIM;MASCULINO;SOLTEIRO(A);47;REP. DOMINICANA;AmÈrica Central;Porto Alegre;RS;2015;;1;B
INDEFERIDOS;2014;SIM;MASCULINO;CASADO(A);51;CHINA;¡sia;S„o Paulo;SP;2015;;1;B
INDEFERIDOS;2014;SIM;FEMININO;DIVORCIADO(A);35;CHINA;¡sia;S„o Paulo;SP;2015;;1;B
INDEFERIDOS;2014;SIM;FEMININO;SOLTEIRO(A);39;REP. DOMINICANA;AmÈrica Central;Porto Alegre;RS;2015;;1;B
INDEFERIDOS;2014;SIM;MASCULINO;CASADO(A);44;SENEGAL;¡frica;BrasilÈia;AC;2016;;2;A
INDEFERIDOS;2014;SIM;MASCULINO;SOLTEIRO(A);25;GANA;¡frica;S„o Paulo;SP;2016;;2;A
INDEFERIDOS;2013;SIM;MASCULINO;SOLTEIRO(A);28;CUBA;AmÈrica Central;BrasÌlia;DF;2016;;3;A
INDEFERIDOS;2014;SIM;MASCULINO;DESCONHECIDO;Desconhecido;GANA;¡frica;S„o Paulo;SP;2016;;2;A
INDEFERIDOS;2015;SIM;FEMININO;SOLTEIRO(A);31;REP. DOMINICANA;AmÈrica Central;Cuiab·;MT;2016;;1;B
INDEFERIDOS;2014;SIM;MASCULINO;CASADO(A);35;SENEGAL;¡frica;BrasÌlia;DF;2016;;2;A
INDEFERIDOS;2015;SIM;MASCULINO;CASADO(A);42;GUIN…-BISSAU;¡frica;S„o Paulo;SP;2016;;1;B
INDEFERIDOS;2013;SIM;FEMININO;SOLTEIRO(A);43;NIG…RIA;¡frica;S„o Paulo;SP;2016;;3;A
INDEFERIDOS;2013;SIM;FEMININO;SOLTEIRO(A);25;REP. DEM. DO CONGO;¡frica;Nova IguaÁu;RJ;2016;;3;A
INDEFERIDOS;2015;SIM;MASCULINO;SOLTEIRO(A);29;BANGLADECHE;¡sia;Nova IguaÁu;RJ;2016;;1;B
INDEFERIDOS;2015;SIM;MASCULINO;SOLTEIRO(A);31;GUIN…-BISSAU;¡frica;S„o Paulo;SP;2016;;1;B
INDEFERIDOS;2014;SIM;MASCULINO;CASADO(A);27;SENEGAL;¡frica;Rio De Janeiro;RJ;2016;;2;A
INDEFERIDOS;2014;SIM;MASCULINO;DIVORCIADO(A);36;S√O TOM… E PRÕNCIPE;¡frica;S„o Paulo;SP;2016;;2;A
INDEFERIDOS;2014;SIM;FEMININO;SOLTEIRO(A);24;GUIN…-BISSAU;¡frica;S„o Paulo;SP;2016;;2;A
INDEFERIDOS;2015;SIM;MASCULINO;SOLTEIRO(A);30;BANGLADECHE;¡sia;Nova IguaÁu;RJ;2016;;1;B
INDEFERIDOS;2014;SIM;MASCULINO;DESCONHECIDO;23;SENEGAL;¡frica;S„o Paulo;SP;2016;;2;A
INDEFERIDOS;2015;SIM;MASCULINO;SOLTEIRO(A);50;GUIN…-BISSAU;¡frica;S„o Paulo;SP;2016;;1;B
INDEFERIDOS;2015;SIM;MASCULINO;SOLTEIRO(A);28;GUIN…-BISSAU;¡frica;S„o Paulo;SP;2016;;1;B
INDEFERIDOS;2015;SIM;MASCULINO;SOLTEIRO(A);28;GUIN…-BISSAU;¡frica;S„o Paulo;SP;2016;;1;B
INDEFERIDOS;2015;SIM;MASCULINO;SOLTEIRO(A);50;ARGENTINA;AmÈrica Do Sul;S„o Paulo;SP;2016;;1;B
INDEFERIDOS;2015;SIM;FEMININO;SOLTEIRO(A);22;GUIN…-BISSAU;¡frica;S„o Paulo;SP;2016;;1;B
INDEFERIDOS;2013;SIM;FEMININO;SOLTEIRO(A);23;ANGOLA;¡frica;Rio De Janeiro;RJ;2016;;3;A
INDEFERIDOS;2014;SIM;MASCULINO;SOLTEIRO(A);29;SENEGAL;¡frica;Rio De Janeiro;RJ;2016;;2;A
INDEFERIDOS;2014;SIM;MASCULINO;SOLTEIRO(A);32;GANA;¡frica;S„o Paulo;SP;2016;;2;A
INDEFERIDOS;2014;SIM;MASCULINO;SOLTEIRO(A);26;GUIN…-BISSAU;¡frica;S„o Paulo;SP;2016;;2;A
INDEFERIDOS;2014;SIM;MASCULINO;CASADO(A);36;EGITO;¡frica;S„o Paulo;SP;2016;;2;A
INDEFERIDOS;2013;SIM;MASCULINO;SOLTEIRO(A);27;GUIN…-BISSAU;¡frica;Barrac„o;PR;2016;;3;A
INDEFERIDOS;2014;SIM;MASCULINO;SOLTEIRO(A);21;PAQUIST√O;¡sia;BrasÌlia;DF;2016;;2;A
INDEFERIDOS;2014;SIM;MASCULINO;VI⁄VO(A);36;SENEGAL;¡frica;Rio De Janeiro;RJ;2016;;2;A
INDEFERIDOS;2015;SIM;MASCULINO;UNI√O EST¡VEL;41;VENEZUELA;AmÈrica Do Sul;Manaus;AM;2016;;1;B
INDEFERIDOS;2015;SIM;MASCULINO;MENOR;13;VENEZUELA;AmÈrica Do Sul;Manaus;AM;2016;;1;B
INDEFERIDOS;2014;SIM;FEMININO;DIVORCIADO(A);51;CUBA;AmÈrica Central;BrasÌlia;DF;2016;;2;A
INDEFERIDOS;2014;SIM;MASCULINO;SOLTEIRO(A);27;REP. DOMINICANA;AmÈrica Central;Porto Alegre;RS;2016;;2;A
INDEFERIDOS;2014;SIM;FEMININO;SOLTEIRO(A);29;GANA;¡frica;Rio De Janeiro;RJ;2016;;2;A
INDEFERIDOS;2014;SIM;MASCULINO;SOLTEIRO(A);19;LÕçBANO;Oriente MÈdio;S„o Paulo;SP;2016;;2;A
INDEFERIDOS;2014;SIM;FEMININO;SOLTEIRO(A);42;CUBA;AmÈrica Central;BrasÌlia;DF;2016;;2;A
INDEFERIDOS;2014;SIM;FEMININO;SOLTEIRO(A);25;GUIN…-BISSAU;¡frica;Rio De Janeiro;RJ;2016;;2;A
INDEFERIDOS;2012;SIM;MASCULINO;CASADO(A);60;PERU;AmÈrica Do Sul;BrasilÈia;AC;2016;;4;A
INDEFERIDOS;2014;SIM;MASCULINO;CASADO(A);56;COL‘MBIA;AmÈrica Do Sul;Rio De Janeiro;RJ;2016;;2;A
